place_id,review_id_hash,rating,published_at_date,english_review,sentiment,label
ChIJgwjbnTftaS4RWfOH7bsAhAc,fce73867d0c454468151434732155c45,5,2021-05-10,POKONYAAA ALL THE FOOD IS ENDULLLLLL TAKENDULL KENDULLLLLLLL THE PLACE IS NICE AND CLEAN,1,0
ChIJFVmeb_Yfai4Rzp4hnWyhYFM,51a88afec707919954b12bf1b7b92ba9,5,2023-12-10,Its really nice,1,0
ChIJXfE8IK7xaS4Ru3N5fvVzq4I,8f74dd3440fde4c933836b49c46161f3,5,2022-05-14,"Congratulations... Now the coffee industry is born again. Waiting for the signature hehe If only I still accepted employees for the kitchen, I would like to",1,1
ChIJbx2gvSXxaS4RpBxRjgZVF24,9f5f3ed6d629ee9e4e845e6dbba05c4c,5,2024-03-13,Mantap,1,1
ChIJSan7-NuNQS4RudyGCSuyZSs,ced6087c7cd73b3b13a9f1b4cd996532,5,2020-05-10,Free Wifi....,1,0
ChIJS-r6Gyr3ei4RWtz_1bMVx_s,8d447ce2d4c4303518817550f580cf28,5,2022-05-12,Fresh,1,0
ChIJ6Vo6Uu7xaS4Ry54kTIsSyIk,c36dc4f002eb04e2fbfe9f0fc83d9ed0,5,2024-05-06,Mas aries best banget thankyou,1,0
ChIJL8gfNOclQi4RnWHbe0jA-lY,267d20371c7f1d9951f9057c4776455e,5,2022-05-10,The food is really delicious!! Recommend it,1,0
ChIJ038TpVblaC4Rvow9b_k9A00,4c678156c0b3aca28b77d1bbbe6a89c7,5,2023-09-14,Fast food,1,0
ChIJFX7f2NrzaS4R-LY3WDe-ZD8,fc96f81dd579634e0f201fd4d03104af,5,2021-05-13,Sell iced tea,1,0
ChIJ00vO3DHLei4RTEumPmu6pEM,52a71ad2e3d1160e121a42b1d5e4e93e,5,2023-08-14,"Attractive, comfortable, delicious",1,0
ChIJUaOOzLXzaS4RQ7PoGE_FvTE,66ed8a3c2c21c7313a75a9eb305d36c4,5,2024-03-13,kakak yg cwe nyanyi lagu bernadya satu bulan bgus suaranya hehe next mau kesni lagi,1,1
ChIJycBiwr5Zei4Rhd7p2_cW6Zw,e791923749c0367f85f1598a04972117,5,2024-04-30,"Spaces for the small meeting, strategic location",1,0
ChIJJeSwiGdXeC4RsXMbQ0B1qbY,b4c11eb3ca72a76c3fbfd84d8eb5ed3d,5,2023-05-14,Recommendation for Nyore with a view of the river bank,1,0
ChIJHRVlsC3xaS4REFTF3CLwza8,f0fd1560eed96b64e061af0273e50dea,5,2024-05-10,"The food is delicious, the waiter is very friendly",1,0
ChIJgXmXb2pXei4R-R8moIYJ4RY,8452612a30886b5c11e79b9c44c81ee1,5,2023-09-12,Just behind the house,1,0
ChIJm0Wiq-dXei4R6zY9hxfTWU0,27c8b256335348fd0eed543a5b1739f2,5,2021-05-12,The service is very friendly,1,0
ChIJ1d3ot8T2aS4RPLJealI3d9U,7311820b59d34aee900ffe5e786ceb25,5,2023-05-13,"Suitable for chatting, not for business meetings, let alone smoking. Because the smoking area is small",1,1
ChIJxcKNTzSHeC4R5p55MMNSGgQ,e0389fd005a62b085ad662feb17119f9,5,2024-05-08,great,1,0
ChIJv2yIBdz7aS4R17NDxlAMJtQ,ca4c33f08d10a77c1156ad98e9506576,5,2023-12-14,Very good,1,0
ChIJkVGYFNd5ei4R2DSIs1oLadw,adc37b1789579c609b119f9ef23fe6b4,4,2023-05-14,"The matcha really tastes good, not the sweet type of matcha but its delicious. The Japanese is also delicious. Standard price. The place is a little bit into the village, just follow the maps until you get there. Just a suggestion if you come here in the late afternoon because there is no AC",1,1
ChIJ4eSLz3B_1y0RvHqXnalXW0M,c3a319b4e27a85f389421be7b9328109,5,2022-05-12,Excellent,1,0
ChIJy5cPv2z51y0RElrtvhyBry0,8eb8c08414a0b1324fb607d0cbffefb9,5,2023-08-12,Classic coffeehouse I might be the first Korean(?) visiting here Food,1,0
ChIJi5u2uvJbei4RGPPWV8GJrrY,cdc4e8c6b4275da25dff6d95001bae59,5,2024-04-12,"A safe, comfortable and cool place....special food and drinks...spacious and clean prayer room",1,0
ChIJUzWKSSzxeC4RsG-l8FSMvVg,e39439ce28240f5c62eb86570d85365b,5,2023-05-12,Read poetry,1,0
ChIJQdF3M8DtaS4RQVzs-JAzZqs,400c32fc878886663d566ecc4262347e,5,2023-06-10,"A fun place to gather and hang out. Spacious parking. Live music, you can do karaoke too. There is a childrens play room. There is an AC meeting room.",1,0
ChIJwTrnuir1aS4RyfEo87qX1CQ,2e68eebe37ab6f8a35ca3021b4b92d10,5,2023-06-10,The drink is really delicious,1,0
ChIJj8kiAKX7ei4RqaBVhPgbwns,6770621b4d969a9ba6baceb57ee0ce80,5,2024-04-30,Its lit,1,0
ChIJ222mKxH1aS4RwRcZMWYgexI,f50c8911d2f52c29ff5d8313287904aa,5,2023-08-10,Cool,1,0
ChIJE5loemr6aS4RiapG4i2_zi0,fa1d6b66908a42dc5194cfe190ff54d7,5,2024-02-10,"okay for the steak, and for the chicken drum sticks, fix it, dont use too much flour ;(",1,1
ChIJMTVV--_yaS4R7cpamifuywE,530218bd34752fbb5841f51fe4fb0980,5,2021-05-10,Lots of flavor choices,1,0
ChIJ4TDQ-tEvei4RegbrBzdJvpI,04b242d4b32d22a0b190c8692928adb2,4,2022-05-11,"The sales are complete, the drinks are complete, the ginger drink is delicious, the seller is friendly, the prices are very cheap, you can try it",1,0
ChIJPURRZeP71y0RNdBwJC7uSXA,6deba1d7b562eaebc2aed27c2a5c1693,5,2023-05-14,A pocket friendly place to hang out,1,0
ChIJYZstXLT7aS4REwr6Pykst2Y,65d5dc2f87d088e2dad1c4ff32752f7a,5,2023-11-10,"I come here regularly once a week, because I just want to spend quality time with my husband. The place is nice, comfortable, separate smoking area. Recommended for brunch and WFC because the place is really supportive Dietary restrictions: The croissants are really delicious. I want to add gluten free cookies or cakes, so my child can eat them too!",1,1
ChIJsd3oLL-LaS4Rlcb2QirRTUk,13ae757db4271f2e85993b69a0001c01,5,2024-05-06,"Hidden gem japanese food in kelapa Gading.. Their donburi is superb, must try Chicken namban, and if you like fish head their salmon kabuto is the best.. Will come back for another salmon kabuto",1,0
ChIJR3sxoutfby4RlXUVW-62TeY,cb7aca7f55cb979b6ff58d14a6ff08ff,5,2023-05-11,"If you want something fresh at night, go to Bee Bee Thai Tea. Order mango yakult + jelly. Aseli is fresh. Closes at 9 pm, guys. Service is quite fast.",1,0
ChIJ--5roh-_eS4REZMRXIc3Tcw,405d8d23008c2cf034f6bd1d193153ca,5,2024-04-23,"Its really delicious I swear! Basically, I already like Korean things, hehe, and in addition, everything I ordered tasted delicious, nothing failed. Really, the place is comfortable and the service is really friendly. This is the first time Ive tried it and its genuine and Im addicted and will keep coming back. Recommend if youre looking for a place to eat + snack + chat with your loved ones. Pls dont want to know if you have to develop + keep moving forward, this is a place to eat like this. Always successful, sis. Thank you",1,1
ChIJg3rdvRW7by4R18RtLrySFmE,ff3b67c5196933f3354b642864de2487,5,2024-03-14,The place is tiny but super duperrrrr comfortablennnnnn the facilities provide mosquitoes to keep me company as Im single heuheu,1,1
ChIJyV6VMPL1aS4Rke_wQr9UWng,2d26a415753a76f3c66c689ddf8d7be5,5,2022-05-10,Really good,1,0
ChIJxRS-3NxheS4RjMZKLSWpU3Y,d2e3fbcd0b1c5d62d269acdff17174d2,4,2021-05-12,Classic theme but contemporary food menu,1,1
ChIJ0xee69fvaS4RLcBBvQGvBro,fa64faab883b0376197d2d047daebc89,5,2024-05-08,Suitable for casual chatting.,1,0
ChIJRZXgvbYXby4R3WKdgr-1aAc,d1207cdbc4ed469d7050ff5179c7f4b7,5,2024-04-11,"Spacious place, lots of seating areas that are suitable for gathering. The toilets and prayer room are super clean and well maintained. Service is good and friendly. Prices are quite affordable. There are electrical sockets at several seating spots. In my personal opinion, the taste of black coffee is so so, for lovers of black coffee without sugar, the choice of coffee beans is not right. Other menus are quite delicious.",1,1
ChIJl0P5n9bc1i0Rek0jOvQfCPM,619c5b8d95fe248e4f3be21c3a15a8ec,5,2023-06-14,"The place is pretty good, the food is pretty good too",1,0
ChIJo5WJg7NZei4R6mZXBfFW9WY,3e136312a6870eb95c4027cb072c67f8,5,2024-05-10,"The noodles arent the tastiest, BUT the system for buying noodles and toppings is fun because you can pick it up yourself, be careful not to worry, the location is also okay, bright, clean, not too busy. Great. Ill come here again, I think its more exciting in the afternoon than at night because the trains are more visible",1,1
ChIJc2L8-j2pei4RlYN48n4UDJQ,7784bb7426dc770baa8419e2a861970d,5,2024-01-14,The food is all delicious,1,0
ChIJ4WXZc-j3aS4RGArAqsGjqWg,d8e7d996e622bb24c6868bba3bf1720c,5,2024-02-10,"The coffee is delicious, the service is friendly. Recommended for coffee here.",1,0
ChIJ1w1C-orR1y0RDynLwCG1nvw,069a00a19c48695048ebf548ca846d76,5,2020-05-14,Complete with various foods & cold drinks,1,0
ChIJlVVNVGX1aS4Rj5mPyJMNfNQ,89f5b552c55fc3c62b64c1fe8efc703f,5,2024-03-10,"lots of delicious food here, really recommend it, next time Ill come back with my friends",1,0
ChIJyzeFPo31aS4R58QDuwFpvMc,3d006de2ed9c636775de7ea14d321363,5,2023-12-13,Awesome,1,0
ChIJk1pIxeXxaS4R_xmO0hLNNHE,1be2b35a8e784fdccb2eb03541498d8c,5,2023-05-13,Yummy food and lovely service. Although half of the menu is out of stock,1,1
ChIJvV3HToANeC4RaEkHQg0jlo8,b16f53278e7d10c1b2ae9b6e8499e8b6,5,2024-04-14,Joss,1,1
ChIJ_e7ujgb6aS4R2MFZay6b0dI,8c4e251663bbd05d349ac23cf40effc3,5,2023-05-10,The cheese cake and mac n cheese are addicting,1,0
ChIJU_bwQL9nei4RdD4DlC0OHBc,5d7541c9c6ff8d3b721217b0b27b90df,5,2023-05-12,"Suitable for relaxing in real nature, charmingly cool on the slopes of Merapi Parking: Spacious and very comfortable Kid-friendliness: Several educational games for children in socializing activities with their community",1,0
ChIJq_JUWqbxaS4RU38wowQuzT0,895c701ae5b27b94159ae4e08d91c130,5,2023-05-13,chill place,1,0
ChIJ1SzGDi-HeC4Rn8cxJwyktjc,23f235f410ac82c82a20a0ea8849425b,5,2022-05-12,"The most complete Frozen Fish in Batu, the price is ok  ... recommended",1,1
ChIJe5LvrsZZei4RnzOlAxUEjQE,f2d9993e0d0ba58ae3509dad74ca8a76,5,2024-03-12,"The most comfortable coffee place, also good for taking photos. Location in the middle of the city, the coffee is delicious and there is a new ramen menu. Very cozy for doing homework or hanging out. Its cold indoors and not hot outdoors. The building is attached to the Ekon Hotel, so for those on holiday in Jogja looking for a place to drink coffee and accommodation, just come here. The location is very close to Tugu station. Parking for cars and motorbikes is spacious, although not very large. The baristas are friendly",1,1
ChIJG1qi8Qgp1i0RzeaexB9qKlg,847139dac56f1b235a6bb33c39ebf788,4,2024-03-14,overall? ya biasa aja,1,1
ChIJL9ek9e3teC4Rg5wDWSuB4lc,6c29d18edcd87da615fe0f15dc3e8f1d,5,2023-07-14,"it tastes good polll, served quickly, the place is also interesting for photos..",1,1
ChIJW3wU3reMaS4RdfNjfLei_tw,b023ba4e53090dbd61822f5b97cc7a2c,5,2024-03-10,"Good taste of food, great ambience. But the service took long time. Kinda pricey dishes.",1,1
ChIJyaSrFFKgei4Rtx3l7QmubM8,2c530764084e9476979d04b2d0f51009,5,2022-05-14,Its okay to increase your experience regarding taste. Just try it,1,1
ChIJiXya0PrtaS4RSRL2OJroXwk,fbaed2139705083f379dee51c861af7e,5,2023-12-10,"The meatballs are delicious, delicious",1,0
ChIJwXBeZrHLei4RmZqR1P43qWY,f5efe4b5261bb767491557688d7d0e70,5,2023-05-14,"Clean, comfortable, obviously friendly prices and really worth it",1,0
ChIJh1ek9mX71y0Rlp-nUMSlCcw,04981e6f89035f29454bf61a1f56e7ae,5,2024-04-21,"The food is delicious, the chef is humble, lots of promotions, unique views, friendly service,",1,0
ChIJAT80po751y0RH-4f38HPnKY,5a2f4f2210687a730bd545076701c749,5,2023-11-12,I really like the server who explains in detail and is always friendly. The food is also delicious,1,0
ChIJayQdW5f1aS4RsEkeBX9kSEo,ad3b8f3d6dc44751cbb0165bac287f1e,5,2023-08-10,"Kane is great for hanging out, the price is worth it, the place is clean",1,0
ChIJQwG9ETpYei4RvDx2vrQPksk,0d4e0273bb4a7cfee4e02df793616afc,4,2023-10-14,The chicken is delicious and I really like the rice hehe,1,1
ChIJC63AWy6NaS4Rre_IuNnMIg8,846217b3c0321b551abc70bb4ff63e2e,5,2023-11-15,comfortable,1,0
ChIJCbBSR8KH1y0R-ytC0yyHaAw,f5845255d06334a3a0373264ef2445ee,5,2024-02-14,"The coffee is delicious, the waiters are friendly, the place is comfortable, the food is also delicious",1,0
ChIJ1RthfNPsaS4RIskOwKav9bc,e7048bc26ed25fc3facc42bd041e14f7,5,2023-05-10,The chicken porridge and black sticky rice...delicious... Open 24 hours,1,0
ChIJhU8odqblaS4Rkuc2WDBRQgs,977242d30bbe953047036ea748a30b35,5,2023-11-10,"The mayo rissol is delicious, why dont you include Gofood or Grabfood so its easy to order",1,1
ChIJ1-KCVD_1aS4ReIv20rY3tPY,16964aa8119f8da6eecebf77a91d2974,5,2022-05-13,Tempat ngopi,1,1
ChIJrS59OXzLei4RiheVa6gzTRM,436c12cfcae380e92edc966d53373eb0,5,2023-10-14,Refreshing afternoon drink of iced tea,1,0
ChIJKQJW3hb7ei4RGoc8WWVxRZc,00808b9b7a41c52edd7428aad5a90955,5,2022-05-14,"Really like the coffee variants here... original and delicious... Supported by a relaxed and friendly place for visitors, as well as the owner... Prices vary",1,0
ChIJ4YWeZTVIaC4R5xghT7GT97Y,3552c978c5ea619371a4603c8acd02a8,5,2024-02-15,"The service is good and friendly, whats more, the quality is okay, and the food is delicious at affordable prices",1,1
ChIJqxlhF2v3ei4R2RAAWzjj420,3654e46360e4a552daf3697c9f0118c9,5,2024-04-12,"That time is my first time visited Kedjora resto and cafe. Actually i went to there for my interview for a part time job as a cook helper. After finished my interview, i got curious about the tested of the foods right there and ended up order 1 menu, thats called paket nagih. Thats was nice one guys    , everything (rice  , grilled chicken wing, sambel terasi) is just right, not too sweet, not too salty and not too spicy. The grilled chicken wing was completely perfect    , sambel trasi+pete make the menu complete and rich.fried cabbage, cucumbar is so fresh. If you curious  , dont forget to vist Kedjora resto and cafe and try all the menus right there. And fyi   ive already worked on there for almost 1 month Parking: The parking area is large and fits both motorbikes  and cars. Apart from spacious, the parking area is right next to the highway, making it very easy for visitors Kid-friendliness: In Kedjora theres also an area for children. The menu that offered is also suitable can be adjusted to suit childrens tastes and one more plus point is that theres an aquarium and ornamental fish pond. Therere many types of ornamental fish such as glow fish, small oranda, big oranda, m.marble, m. Blue pinol, m. Platinum and many more.",1,0
ChIJif4HOCDtaS4RD6atB17bWlk,fc12c7999c82cdfd3d895f5f1b54a290,5,2023-05-10,"Subscriptions for sausages, nuugged, etc. for childrens menus, quite cheap compared to other places",1,0
ChIJqQA4LGo7Qi4Rreg-_n_kzIo,fc78fe581be3d0b8c96615daf4dce2e4,5,2023-05-14,Excellent,1,0
ChIJO-OiDxfxaS4Rn3e_Q7_Jtrs,a050249959abaf6d1ee763e5d0d5def8,5,2024-03-13,"Surprisingly delicious food and fast serving, the price is not expensive but you can only transfer and cash, you cant do CC or QRIS",1,1
ChIJw_HFLQvzaS4RJ2pnRJVg_K4,617ef535e0930ad14d7caf309af3976f,5,2023-06-13,"Recommended, lebih enak dari tempat manapun yg pernah saya kunjungi",1,1
ChIJoal91_Ffei4RMd3cDKVRnQA,c7b5292d8388bcd6c2379d3d90f46519,5,2023-11-12,Its so delicious...I cant speak...so delicious...highly recommend...,1,0
ChIJKQO_EU1Xei4Rf2aGiPFRnEg,4f0c0d0394629c4151876688169ae907,5,2023-12-12,Mantap sejuk tempat ny,1,0
ChIJO5zsMI73aS4RQoodtOjwuw4,5c3d45af7894892875295a46083e76ec,5,2024-04-10,There should be more games added,1,1
ChIJY8tVtnYNeC4RtJI_2F4kevM,cf7c898fc1b1aa0ff0d97749eb71f0af,5,2021-05-14,Sliwir2 is suitable for a relaxing break,1,0
ChIJZ3XYYj70aS4RyDFzTQx4BFY,604ba49c81f3afdbf0cb7b406675458d,5,2024-04-26,Luxurious,1,0
ChIJd8piGLmbaS4RPHTf8BdXzYU,795e6e621473148e05afde7596e77d12,5,2021-05-14,Its really nice to hang out. The menu is very complete and the prices are very friendly,1,0
ChIJ64FtFwUp1i0RDNvKKykHac4,c2b057054415a97314c1cdd19e38e623,5,2024-04-14,"Good service, good food, good vibes",1,0
ChIJbdxC0U37ei4RilRU2AXLKtM,c84428a4a3537e602b655ad7013628fb,5,2023-09-14,"Relaxed, the employees are friendly, you always get coupons or promos for every purchase over 50K",1,0
ChIJMT0tnaUPaS4R314EknfnpI8,2804b346b5c0ec671f9e3961344a08ae,5,2022-05-15,"One of the unique hidden gems coffee places, cool and comfortable. Having lunch here is highly recommended. The atmosphere at night was very shady. Recommended for manual. V60. Hit 10,000!!! Where else can you try? Even art lovers will definitely feel at home here. Lots of inspiration!",1,1
ChIJmTWXqGJfcC4R9EMslGMoqPo,948a02ddf242835dbeab6a0528bc7337,4,2023-05-14,bc with allcommunity Parking: parking location in front of the dunek,1,0
ChIJYyXkmg7xaS4R6ZyflsODEPY,5f231c8f4b0aa51d3fa7f225b5b11da7,5,2023-09-13,"Clean, there is a prayer room, the place is quite spacious, only the parking area is limited",1,1
ChIJ67PerBEvei4RazymEC_4XJc,e2c3a402a00d3fc70f13d83425b31dc6,4,2023-12-11,"- Place The place is spacious, clean, neat, comfortable. The view is good, especially on the 2nd floor. Can be used as a meeting place on a large scale. - Location The location is a bit hidden (entrance to vocational school) but can be found because there are directions. - Price The price is affordable. - Taste + Portion The Greentea Latte is delicious, the sweetness is just right, the greentea tastes bitter. The fried potatoes are tasty, but not crispy enough. Some of the crispy chicken in the rice bowl was a bit burnt (so a bit bitter), the black pepper sauce tended to be sweet, the vegetables werent fresh enough, the rice was delicious. The portion is just right. - Service The waiters are friendly, polite, fast.",1,1
ChIJSUfMKE5ecC4R0Eb_6irjlrU,0bdab17db5eb810de3ea50b1eb1d51ec,5,2024-01-14,"Good, delicious food, aesthetic",1,0
ChIJ32Y31CVZei4RxpmoVo-dbF8,bc74a11b9083d470c17790b979139b54,5,2022-05-14,"Its delicious, Im just a little confused as to why theres only so much cheese",1,1
ChIJnwkVLoB5ei4RBAOd5J6WFhg,cebab4724da91a1fb84daaa9725ec6cf,5,2024-04-14,"the food is really delicious sis, the meat is tender, the tomyum sauce is fresh, worth it for the price & the place is that comfortable, thank you also for the service provided sis, very satisfied",1,0
ChIJk731CcCFQS4RXPMJAf_-4r0,acc9d7c1f6e4957a4069803d8ae36d71,5,2021-05-14,"Contemporary iced drink, fresh and healthy, made from real fruit... using real sugar and no preservatives... guaranteed to be fresh and healthy",1,0
ChIJCdrni0ZYei4Rf59A20q6-FU,c4a7624340822f9c720fba27d916163b,4,2023-07-12,"The vegetables and side dishes are varied and complete, clean and fresh",1,1
ChIJNbqCME9Xei4RL9SvKPKbbjg,7e184f8fa0fc9c7652150ecd7431d9f4,5,2024-03-14,The best Coldhands outlet in Jogja,1,0
ChIJRbnWGb2LaS4RYP6He5ZopcI,fc30eec10a4a8629c2dfcfd5e126b787,5,2022-05-10,"EBL! Its really delicious!......the place is really cool, especially if youre doing work or WFC, its really suitable because the atmosphere here is really calm!",1,0
ChIJh7N5YY0NeC4Rv_jWiV0du-Q,4f6102629bca2a6780cb0029bd450b40,4,2023-05-12,agak mahal,1,1
ChIJZe4VRNX1aS4RSMOU9GwHnvg,b1d170f87b3c886fb0c2eb47d3cf8967,5,2023-05-10,Good Service,1,0
ChIJP8Z03enwaS4RjS19-GbQ994,25dcd84127f438f3f3580a0547752cbd,5,2021-05-10,Joss,1,0
ChIJZSB_pr1Zei4RXqbSlQGZVXs,5e45d90aabdde2003de114fa3b96fe0a,5,2023-05-12,"Very comfortable for writing a thesis, cool, quiet",1,0
ChIJIyu1u5Jfei4R6NeVv8YcNX0,c503d3ad8c4c577a68d2eefc8e97dc35,5,2023-05-12,Hidden recommended restaurant,1,0
ChIJP99dnsQp1i0Ry8nBKBu2-oc,9d191575508d8bceb82e16e411a76667,5,2023-10-14,Clean,1,0
ChIJU4aXWuj71y0RzyhSjW6MLxI,f2fc5c35dc773b9d3e3ee84842b52d18,5,2024-04-12,"Delicious chinese food, suitable for family dinner",1,0
ChIJYUFTcmHb1y0RT4TzP7X31-s,26d5d7efa1f38a0018e83115127fc37e,5,2022-05-14,Nice. Comfortable. Many of the snack sellers are friendly,1,0
ChIJ_yz6tRLlaS4RyfuzhcRiAyo,a9c881d0c4d20fcd2bb3f9eec266fcc9,5,2023-12-14,"Delicious home menu with lots of choices, there is a choice of white or brown rice. The balado beef and anchovies are favorites.",1,0
ChIJw2WHEcpZei4RYsoRGL2JszU,e3bf6e9e082bc352cbab234d7fb02e9c,5,2023-09-12,"The food and coffee are so tasty, very recommended place for hanging out",1,0
ChIJoyIruNj_aS4Rr0kXDTgKiQA,f0d6e8e88fe12f9d1bc48c052c552ad5,5,2020-05-10,"Delicious, affordable price",1,0
ChIJ6ZMoSjCBcC4RviYX4oW7YU8,a0e988cf01b56d97554f51a2a1700c3c,5,2023-12-14,Full live music,1,1
ChIJpYAPwxlZei4RC3HtKN_qNnI,2d3cd0b62b7cccb23e299e5e3ae12f6a,4,2020-05-14,"The place is unique, ckp service is fast and friendly. The ckp food menu is unique and extensive. The drink menu doesnt have that many choices. The taste of food and drinks is just ordinary. Standard mall prices",1,1
ChIJ9Sw2H4v3aS4RLIbkTgiXFI8,0056b03ede6c32dd9d7dd1e33c961f5d,5,2024-05-03,"The tek tek fried rice is delicious and the palm sugar coffee is my favorite. Mixed sweet potatoes are always my favorite too. Fieholics, I hope the quality of the food and service continues to be good.",1,0
ChIJv99pvNGAeC4RfdfawAfJ_3U,65b5ee44584457660837f9bca14fb3e8,5,2024-04-21,"The place is clean, but if possible for selling food, its best to check the experience again",1,1
ChIJ8ZrSoozxaS4RynhQxXTf9f8,126ecbb007a122d853bf4dd9803e4d9e,5,2023-05-13,"Lovely place, good quality of food especially the bread and then i love the mac n cheese you must try, there also has special quality coffee and very distinctive tea, in my opinion this is a very comfortable place to meet friends and meet with a sufficient number of people",1,1
